시군구,번지,본번,부번,단지명,면적,계약년월,계약일,가격,층,건축년도,도로명
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,18.975,201910,17,"8,100",2,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,21.6,201910,17,"7,600",3,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,21.3,201910,17,"7,600",3,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,21.9,201910,17,"7,600",3,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,19.8,201910,17,"7,800",3,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,27,201910,17,"8,700",3,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,18.975,201910,17,"7,600",3,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,18.975,201910,17,"7,600",3,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,21.9,201910,17,"9,100",2,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,21.3,201910,17,"9,100",2,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,34.55,201910,17,"11,200",3,2012,두정상가5길 3
충청남도 천안서북구 두정동,1409,1409,0,두정래미안,19.8,201910,17,"7,800",3,2012,두정상가5길 3
충청남도 천안서북구 두정동,1486,1486,0,두정미소마을,18.32,201910,28,"4,500",5,2012,두정상가4길 32-6
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,84.925,201910,5,"21,000",1,2011,천안대로 999-7
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,84.975,201910,6,"23,900",8,2011,천안대로 999-7
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,114.946,201910,10,"31,500",21,2011,천안대로 999-7
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,114.946,201910,14,"27,500",8,2011,천안대로 999-7
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,84.975,201910,15,"21,000",1,2011,천안대로 999-7
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,84.975,201910,17,"23,000",10,2011,천안대로 999-7
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,114.946,201910,23,"27,780",20,2011,천안대로 999-7
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,84.975,201910,29,"23,300",15,2011,천안대로 999-7
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,102.503,201910,31,"25,000",13,2011,천안대로 999-7
충청남도 천안서북구 두정동,2045,2045,0,두정역이안더센트럴,102.503,201910,31,"24,400",12,2011,천안대로 999-7
충청남도 천안서북구 두정동,2056,2056,0,두정역코아루스위트,110.908,201910,16,"28,700",11,2014,천안대로 969
충청남도 천안서북구 두정동,2056,2056,0,두정역코아루스위트,99.9727,201910,22,"27,300",20,2014,천안대로 969
충청남도 천안서북구 두정동,1466,1466,0,두정역펜타폴리스,20.005,201910,17,"5,100",8,2013,성정두정로 82
충청남도 천안서북구 두정동,1466,1466,0,두정역펜타폴리스,19.435,201910,29,"4,000",9,2013,성정두정로 82
충청남도 천안서북구 두정동,2037,2037,0,두정역푸르지오,84.9872,201910,13,"23,000",4,2009,두정역길 48
충청남도 천안서북구 두정동,2037,2037,0,두정역푸르지오,150.9459,201910,14,"35,200",8,2009,두정역길 48
충청남도 천안서북구 두정동,2037,2037,0,두정역푸르지오,84.9872,201910,21,"26,500",23,2009,두정역길 48
충청남도 천안서북구 두정동,2037,2037,0,두정역푸르지오,75.516,201910,21,"22,400",18,2009,두정역길 48
충청남도 천안서북구 두정동,2037,2037,0,두정역푸르지오,84.9826,201910,27,"23,000",11,2009,두정역길 48
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",6,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,34.99,201910,15,"9,700",6,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",6,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",6,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",6,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",7,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",7,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,34.99,201910,15,"9,700",7,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",7,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",7,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",7,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,480",8,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,480",8,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,34.99,201910,15,"9,300",8,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,480",8,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,480",8,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,480",8,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",2,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",2,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",2,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",2,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",2,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",3,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",3,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,34.99,201910,15,"9,700",3,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",3,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",6,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",3,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",3,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",4,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",4,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,34.99,201910,15,"9,700",4,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",4,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",4,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",4,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",5,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",5,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,34.99,201910,15,"9,700",5,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",5,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",5,2012,두정상가8길 43
충청남도 천안서북구 두정동,1475,1475,0,라사리아,20.88,201910,15,"5,960",5,2012,두정상가8길 43
충청남도 천안서북구 두정동,603,603,0,세광엔리치빌2,84.9932,201910,27,"19,000",7,2003,늘푸른1길 45
충청남도 천안서북구 두정동,605,605,0,세광엔리치빌3,84.9932,201910,19,"19,500",7,2003,늘푸른1길 29
충청남도 천안서북구 두정동,1596,1596,0,우남1차,84.9154,201910,6,"17,000",1,2003,두정역서5길 11
충청남도 천안서북구 두정동,1596,1596,0,우남1차,84.9154,201910,14,"18,400",8,2003,두정역서5길 11
충청남도 천안서북구 두정동,1596,1596,0,우남1차,84.9154,201910,26,"16,850",15,2003,두정역서5길 11
충청남도 천안서북구 두정동,1596,1596,0,우남1차,84.9154,201910,28,"16,400",13,2003,두정역서5길 11
충청남도 천안서북구 두정동,1607,1607,0,우남2차,84.9154,201910,7,"18,250",4,2003,두정역서1길 22
충청남도 천안서북구 두정동,1864,1864,0,우성,59.695,201910,5,"12,800",7,1996,두정고7길 35
충청남도 천안서북구 두정동,1864,1864,0,우성,59.695,201910,7,"10,500",1,1996,두정고7길 36
충청남도 천안서북구 두정동,1864,1864,0,우성,59.695,201910,12,"11,900",4,1996,두정고7길 36
충청남도 천안서북구 두정동,1864,1864,0,우성,59.695,201910,21,"12,000",14,1996,두정고7길 36
충청남도 천안서북구 두정동,1864,1864,0,우성,59.695,201910,26,"12,700",3,1996,두정고7길 35
충청남도 천안서북구 두정동,1864,1864,0,우성,59.695,201910,30,"12,600",3,1996,두정고7길 35
충청남도 천안서북구 두정동,1221,1221,0,이편한세상,101.944,201910,6,"22,000",1,2004,두정중2길 12
충청남도 천안서북구 두정동,1221,1221,0,이편한세상,84.967,201910,18,"20,300",7,2004,두정중2길 12
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,1,"26,400",10,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.7664,201910,5,"25,800",5,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.6564,201910,5,"27,000",11,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,72.6915,201910,5,"24,400",22,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,72.6915,201910,7,"23,800",23,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.7664,201910,9,"27,000",8,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,9,"27,000",6,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,11,"26,300",19,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,11,"26,600",7,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.6564,201910,12,"27,700",23,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.7664,201910,12,"28,000",14,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.7664,201910,14,"28,000",10,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,14,"28,500",15,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,15,"26,850",10,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,72.6915,201910,18,"25,000",19,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,20,"27,800",15,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.6564,201910,22,"27,500",14,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.7664,201910,23,"25,000",3,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.7664,201910,24,"27,000",14,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,25,"27,000",5,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,26,"29,000",12,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,28,"26,600",3,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.6564,201910,29,"28,000",23,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.8801,201910,30,"29,000",19,2013,노태산로 145
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,84.7664,201910,31,"27,000",7,2013,노태산로 145
충청남도 천안서북구 두정동,527,527,0,주공그린(8단지),59.97,201910,11,"11,400",14,1996,두정중5길 33
충청남도 천안서북구 두정동,527,527,0,주공그린(8단지),59.97,201910,11,"10,800",12,1996,두정중5길 33
충청남도 천안서북구 두정동,527,527,0,주공그린(8단지),59.97,201910,25,"11,800",16,1996,두정중5길 33
충청남도 천안서북구 두정동,527,527,0,주공그린(8단지),59.97,201910,26,"11,900",14,1996,두정중5길 33
충청남도 천안서북구 두정동,1293,1293,0,천안펜타폴리스2차,23.21,201910,7,"6,000",8,2013,두정로 212
충청남도 천안서북구 두정동,1283,1283,0,프라지움,20.2902,201910,15,"5,300",10,2013,두정상가1길 27
충청남도 천안서북구 두정동,1320,1320,0,프라지움2,20.1308,201910,15,"5,400",11,2013,두정로 216
충청남도 천안서북구 두정동,1320,1320,0,프라지움2,20.1308,201910,15,"5,400",11,2013,두정로 216
충청남도 천안서북구 두정동,1000,1000,0,한성스위트빌,84.892,201910,21,"18,000",7,2002,부성6길 11
충청남도 천안서북구 두정동,1000,1000,0,한성스위트빌,84.892,201910,24,"17,500",10,2002,부성6길 11
충청남도 천안서북구 두정동,1000,1000,0,한성스위트빌,71.0431,201910,31,"15,000",6,2002,부성6길 11
충청남도 천안서북구 두정동,1000,1000,0,한성스위트빌,84.892,201910,31,"16,600",1,2002,부성6길 11
충청남도 천안서북구 두정동,2035,2035,0,한성필하우스3차,84.9165,201910,4,"20,800",5,2004,봉정로 366
충청남도 천안서북구 두정동,2035,2035,0,한성필하우스3차,59.9045,201910,9,"18,850",4,2004,봉정로 366
충청남도 천안서북구 두정동,2035,2035,0,한성필하우스3차,84.9165,201910,9,"22,500",12,2004,봉정로 366
충청남도 천안서북구 두정동,2035,2035,0,한성필하우스3차,59.9045,201910,9,"17,800",15,2004,봉정로 366
충청남도 천안서북구 두정동,2035,2035,0,한성필하우스3차,124.1292,201910,15,"30,400",15,2004,봉정로 366
충청남도 천안서북구 두정동,2035,2035,0,한성필하우스3차,59.9045,201910,21,"17,000",15,2004,봉정로 366
충청남도 천안서북구 백석동,915,915,0,그린빌1차,84.99,201910,1,"18,400",10,2002,백석3로 69
충청남도 천안서북구 백석동,915,915,0,그린빌1차,75.99,201910,5,"17,500",7,2002,백석3로 69
충청남도 천안서북구 백석동,915,915,0,그린빌1차,84.99,201910,9,"18,500",9,2002,백석3로 69
충청남도 천안서북구 백석동,915,915,0,그린빌1차,84.8,201910,13,"18,100",2,2002,백석3로 69
충청남도 천안서북구 백석동,915,915,0,그린빌1차,84.99,201910,15,"19,250",7,2002,백석3로 69
충청남도 천안서북구 백석동,915,915,0,그린빌1차,84.8,201910,17,"20,000",9,2002,백석3로 69
충청남도 천안서북구 백석동,915,915,0,그린빌1차,84.8,201910,30,"20,300",11,2002,백석3로 69
충청남도 천안서북구 백석동,890,890,0,그린빌2,74.37,201910,2,"21,400",15,2004,백석3로 91
충청남도 천안서북구 백석동,890,890,0,그린빌2,84.65,201910,9,"24,000",12,2004,백석3로 91
충청남도 천안서북구 백석동,890,890,0,그린빌2,84.65,201910,12,"23,000",12,2004,백석3로 91
충청남도 천안서북구 백석동,890,890,0,그린빌2,84.65,201910,13,"22,500",14,2004,백석3로 91
충청남도 천안서북구 백석동,890,890,0,그린빌2,84.65,201910,22,"22,400",7,2004,백석3로 91
충청남도 천안서북구 백석동,1193,1193,0,백석 더샵 아파트,84.4993,201910,1,"32,000",13,2016,한들3로 70
충청남도 천안서북구 백석동,1193,1193,0,백석 더샵 아파트,84.0038,201910,9,"32,900",3,2016,한들3로 70
충청남도 천안서북구 백석동,1193,1193,0,백석 더샵 아파트,84.4993,201910,14,"37,200",11,2016,한들3로 70
충청남도 천안서북구 백석동,1193,1193,0,백석 더샵 아파트,84.2532,201910,16,"38,300",21,2016,한들3로 70
충청남도 천안서북구 백석동,1193,1193,0,백석 더샵 아파트,84.2532,201910,16,"36,700",6,2016,한들3로 70
충청남도 천안서북구 백석동,1193,1193,0,백석 더샵 아파트,84.4993,201910,19,"33,800",4,2016,한들3로 70
충청남도 천안서북구 백석동,1193,1193,0,백석 더샵 아파트,84.4993,201910,22,"31,000",8,2016,한들3로 70
충청남도 천안서북구 백석동,1193,1193,0,백석 더샵 아파트,84.4993,201910,22,"35,000",2,2016,한들3로 70
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,84.9868,201910,9,"35,500",6,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,122.666,201910,9,"52,400",27,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,84.9868,201910,11,"39,300",11,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,84.842,201910,13,"38,500",22,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,84.9868,201910,14,"41,000",9,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,106.721,201910,15,"41,000",2,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,122.666,201910,18,"47,000",4,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,84.9868,201910,19,"40,000",21,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,84.9868,201910,20,"36,400",7,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,106.721,201910,21,"41,800",3,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,122.666,201910,22,"45,900",4,2014,한들3로 35-23
충청남도 천안서북구 백석동,1178,1178,0,백석2차아이파크,140.3879,201910,24,"49,000",5,2014,한들3로 35-23
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,103.5696,201910,1,"29,800",15,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,130.8525,201910,2,"36,400",11,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,84.9961,201910,5,"27,400",7,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,130.8525,201910,9,"35,900",12,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,84.9953,201910,12,"28,400",16,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,130.8525,201910,12,"32,350",3,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,84.9961,201910,17,"25,500",23,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,84.9961,201910,17,"27,400",9,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,103.3026,201910,25,"27,400",3,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,130.8525,201910,26,"33,800",20,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,84.9953,201910,26,"27,000",16,2010,한들3로 107
충청남도 천안서북구 백석동,1007,1007,0,백석리슈빌,84.9953,201910,30,"27,500",21,2010,한들3로 107
충청남도 천안서북구 백석동,941,941,0,백석마을아이파크,185.538,201910,2,"40,300",1,2009,한들3로 100
충청남도 천안서북구 백석동,941,941,0,백석마을아이파크,84.995,201910,4,"24,800",3,2009,한들3로 100
충청남도 천안서북구 백석동,941,941,0,백석마을아이파크,84.984,201910,5,"27,300",16,2009,한들3로 100
충청남도 천안서북구 백석동,941,941,0,백석마을아이파크,84.984,201910,7,"28,800",8,2009,한들3로 100
충청남도 천안서북구 백석동,941,941,0,백석마을아이파크,84.995,201910,13,"25,500",19,2009,한들3로 100
충청남도 천안서북구 백석동,941,941,0,백석마을아이파크,84.995,201910,16,"25,600",18,2009,한들3로 100
충청남도 천안서북구 백석동,941,941,0,백석마을아이파크,84.995,201910,26,"27,000",18,2009,한들3로 100
충청남도 천안서북구 백석동,941,941,0,백석마을아이파크,185.538,201910,26,"45,000",5,2009,한들3로 100
충청남도 천안서북구 백석동,919,919,0,백석벽산블루밍1차,84.999,201910,19,"17,800",10,2006,번영로 278-12
충청남도 천안서북구 백석동,924,924,0,백석벽산블루밍2차,84.886,201910,16,"18,000",8,2006,번영로 278-11
충청남도 천안서북구 백석동,924,924,0,백석벽산블루밍2차,84.886,201910,26,"19,500",13,2006,번영로 278-11
충청남도 천안서북구 백석동,930,930,0,브라운스톤,84.992,201910,1,"21,300",9,2006,번영로 306-15
충청남도 천안서북구 백석동,930,930,0,브라운스톤,84.992,201910,12,"18,400",14,2006,번영로 306-15
충청남도 천안서북구 백석동,930,930,0,브라운스톤,84.992,201910,20,"19,000",7,2006,번영로 306-15
충청남도 천안서북구 백석동,930,930,0,브라운스톤,84.992,201910,21,"19,400",7,2006,번영로 306-15
충청남도 천안서북구 백석동,930,930,0,브라운스톤,108.965,201910,25,"22,000",13,2006,번영로 306-15
충청남도 천안서북구 백석동,1200,1200,0,천안 백석3차 IPARK,99.7828,201910,1,"39,200",2,2017,한들3로 36-17
충청남도 천안서북구 백석동,1200,1200,0,천안 백석3차 IPARK,99.7828,201910,1,"41,700",5,2017,한들3로 36-17
충청남도 천안서북구 백석동,1200,1200,0,천안 백석3차 IPARK,84.7263,201910,4,"35,000",8,2017,한들3로 36-17
충청남도 천안서북구 백석동,1200,1200,0,천안 백석3차 IPARK,84.9562,201910,6,"32,700",1,2017,한들3로 36-17
충청남도 천안서북구 백석동,1200,1200,0,천안 백석3차 IPARK,99.7828,201910,9,"44,700",11,2017,한들3로 36-17
충청남도 천안서북구 백석동,1200,1200,0,천안 백석3차 IPARK,84.9562,201910,12,"41,500",17,2017,한들3로 36-17
충청남도 천안서북구 백석동,1200,1200,0,천안 백석3차 IPARK,74.9785,201910,14,"32,000",1,2017,한들3로 36-17
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,110.655,201910,2,"35,000",5,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.887,201910,3,"24,800",2,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.9222,201910,5,"28,500",22,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,110.655,201910,7,"34,300",4,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.9222,201910,9,"29,000",11,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.887,201910,12,"26,100",3,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.887,201910,18,"26,850",19,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,130.2674,201910,19,"35,500",7,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.9222,201910,22,"28,500",5,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.887,201910,23,"27,500",19,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.887,201910,24,"28,500",18,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.887,201910,25,"28,850",17,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.7767,201910,26,"26,000",3,2010,한들2로 88
충청남도 천안서북구 백석동,979,979,0,천안백석푸르지오,84.7767,201910,30,"27,400",4,2010,한들2로 88
충청남도 천안서북구 백석동,191-3,191,3,현대,73.89,201910,4,"12,400",5,1992,백석로 136
충청남도 천안서북구 백석동,191-3,191,3,현대,132.58,201910,17,"12,500",15,1992,백석로 136
충청남도 천안서북구 백석동,191-3,191,3,현대,73.89,201910,22,"11,000",5,1992,백석로 136
충청남도 천안서북구 백석동,191-3,191,3,현대,84.67,201910,23,"13,500",6,1992,백석로 136
충청남도 천안서북구 백석동,900,900,0,호반리젠시빌,84.9775,201910,3,"21,500",6,2003,백석2길 12
충청남도 천안서북구 백석동,900,900,0,호반리젠시빌,84.9775,201910,13,"23,000",12,2003,백석2길 40
충청남도 천안서북구 백석동,900,900,0,호반리젠시빌,84.9775,201910,16,"22,150",8,2003,백석2길 12
충청남도 천안서북구 백석동,900,900,0,호반리젠시빌,84.9775,201910,24,"20,900",14,2003,백석2길 40
충청남도 천안서북구 백석동,900,900,0,호반리젠시빌,84.9775,201910,26,"21,700",14,2003,백석2길 12
충청남도 천안서북구 백석동,900,900,0,호반리젠시빌,84.9775,201910,26,"21,700",9,2003,백석2길 12
충청남도 천안서북구 백석동,900,900,0,호반리젠시빌,84.9775,201910,29,"21,800",5,2003,백석2길 12
충청남도 천안서북구 불당동,820,820,0,대동다숲,74.7797,201910,2,"23,700",5,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,201910,4,"25,300",2,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,74.7797,201910,5,"25,200",9,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,74.7797,201910,6,"25,000",9,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.9722,201910,6,"28,500",17,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,201910,10,"27,500",7,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,201910,10,"25,500",2,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.9722,201910,12,"28,000",17,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.8833,201910,13,"26,000",12,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,201910,15,"27,500",5,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,74.7797,201910,16,"25,400",6,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,201910,17,"26,900",5,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,201910,19,"26,800",5,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,201910,20,"26,900",14,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,74.7797,201910,20,"25,800",10,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,74.7797,201910,20,"26,300",12,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,201910,22,"28,850",11,2004,시청로 39
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,201910,22,"29,000",10,2004,시청로 39
