시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
인천광역시 남동구 만수동,20,20,0,만수주공6단지,38.52,202308,15,"20,500",1,1986,만수로50번길 19,,20230817,중개거래,인천 남동구
인천광역시 남동구 만수동,20,20,0,만수주공6단지,47.25,202308,18,"20,000",2,1986,만수로50번길 19,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,20,20,0,만수주공6단지,38.52,202308,20,"19,000",1,1986,만수로50번길 19,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1114,1114,0,벽산,59.805,202308,5,"24,700",9,2000,호구포로 924,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202308,5,"28,500",5,2000,호구포로 924,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1114,1114,0,벽산,59.805,202308,5,"24,000",15,2000,호구포로 924,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202308,8,"28,500",3,2000,호구포로 924,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202308,15,"30,000",19,2000,호구포로 924,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1114,1114,0,벽산,59.805,202308,17,"24,500",8,2000,호구포로 924,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202308,28,"29,800",7,2000,호구포로 924,,20230829,중개거래,인천 남동구
인천광역시 남동구 만수동,983-1,983,1,삼환1단지,43.55,202308,7,"13,500",13,1989,인주대로 857,,20230823,직거래,-
인천광역시 남동구 만수동,06-5,5,6,성신(5-373외),50.76,202308,9,"13,250",3,1985,만수로75번길 57,,20230818,중개거래,인천 남동구
인천광역시 남동구 만수동,5-426,5,426,신동아,84.91,202308,26,"24,800",15,1990,만수로111번길 38,, ,중개거래,"인천 남동구, 인천 연수구"
인천광역시 남동구 만수동,21-6,6,21,신한(6-21),81.47,202308,15,"23,000",2,1991,만수서로 97-14,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,881-1,881,1,신화,43.205,202308,12,"11,300",3,1983,만경로8번길 41,,20230828,중개거래,인천 남동구
인천광역시 남동구 만수동,5-318,5,318,아주(5-318),43.83,202308,1,"10,000",5,1988,만수로 97,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,876-1,876,1,영종,43.32,202308,19,"12,700",2,1989,만경로28번길 11,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202308,1,"12,900",2,1989,담방로 105,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202308,4,"12,500",13,1989,담방로 105,,20230825,중개거래,인천 남동구
인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202308,14,"12,300",13,1989,담방로 105,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202308,16,"13,700",10,1989,담방로 105,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202308,17,"13,000",7,1989,담방로 105,, ,중개거래,"인천 남동구, 인천 부평구"
인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202308,25,"13,100",3,1989,담방로 105,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202308,28,"11,600",13,1989,담방로 105,, ,직거래,-
인천광역시 남동구 만수동,1036,1036,0,진흥(1036),84.69,202308,9,"27,000",4,1991,장승남로81번길 16,,20230824,직거래,-
인천광역시 남동구 만수동,1115-1,1115,1,포레시안,59.68,202308,11,"30,000",2,2011,만수서로 55,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1115-1,1115,1,포레시안,46.89,202308,13,"25,000",22,2011,만수서로 55,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1115-1,1115,1,포레시안,59.76,202308,18,"32,000",5,2011,만수서로 55,,20230823,중개거래,인천 남동구
인천광역시 남동구 만수동,1115-1,1115,1,포레시안,84.35,202308,31,"37,900",2,2011,만수서로 55,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1123,1123,0,하우스토리만수,59.9769,202308,1,"37,000",15,2020,구월로372번길 90,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1123,1123,0,하우스토리만수,59.9769,202308,1,"35,000",18,2020,구월로372번길 90,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1123,1123,0,하우스토리만수,59.9526,202308,2,"32,000",8,2020,구월로372번길 90,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1123,1123,0,하우스토리만수,59.9526,202308,5,"34,200",4,2020,구월로372번길 90,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1045,1045,0,한국,84.69,202308,2,"29,700",16,1992,담방로21번길 23,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1045,1045,0,한국,84.23,202308,9,"28,800",8,1992,담방로21번길 23,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1116-1,1116,1,향촌휴먼시아2단지,84.98,202308,1,"41,900",17,2012,만수서로 36,, ,중개거래,인천 남동구
인천광역시 남동구 만수동,1037,1037,0,현대,163.71,202308,7,"55,000",5,1992,장승남로 82,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,715,715,0,서창베라체아파트(11단지),59.49,202308,3,"31,500",20,2012,서창남로 17,, ,중개거래,"경기 시흥시, 인천 남동구"
인천광역시 남동구 서창동,715,715,0,서창베라체아파트(11단지),84.72,202308,6,"35,000",13,2012,서창남로 17,, ,직거래,-
인천광역시 남동구 서창동,715,715,0,서창베라체아파트(11단지),84.72,202308,6,"35,000",13,2012,서창남로 17,20230811, ,직거래,-
인천광역시 남동구 서창동,692,692,0,서창센트라스아파트,74.91,202308,8,"41,000",17,2014,서창남순환로 201,,20230809,직거래,-
인천광역시 남동구 서창동,692,692,0,서창센트라스아파트,84.99,202308,19,"41,500",14,2014,서창남순환로 201,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,692,692,0,서창센트라스아파트,84.94,202308,20,"39,000",9,2014,서창남순환로 201,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,682,682,0,서창센트럴푸르지오,74.98,202308,18,"47,000",6,2018,서창남순환로 55,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,682,682,0,서창센트럴푸르지오,84.98,202308,19,"52,900",17,2018,서창남순환로 55,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,682,682,0,서창센트럴푸르지오,74.98,202308,26,"44,400",1,2018,서창남순환로 55,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,561-1,561,1,서창자이,84.798,202308,3,"40,500",14,2008,장아산로 157,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,561-1,561,1,서창자이,84.798,202308,14,"40,400",13,2008,장아산로 157,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,699,699,0,서창퍼스트뷰(7단지),84.99,202308,11,"39,600",13,2012,서창남순환로 190-15,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,699,699,0,서창퍼스트뷰(7단지),84.72,202308,16,"37,000",5,2012,서창남순환로 190-15,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,695,695,0,에코에비뉴,84.92,202308,3,"41,600",19,2014,서창남순환로 190-100,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,695,695,0,에코에비뉴,84.94,202308,10,"37,000",5,2014,서창남순환로 190-100,,20230817,직거래,-
인천광역시 남동구 서창동,695,695,0,에코에비뉴,84.92,202308,16,"39,500",12,2014,서창남순환로 190-100,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,695,695,0,에코에비뉴,84.96,202308,26,"40,000",8,2014,서창남순환로 190-100,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,695,695,0,에코에비뉴,84.92,202308,28,"42,600",17,2014,서창남순환로 190-100,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,639,639,0,엘에이치청아안,74.94,202308,28,"40,000",10,2016,서창남순환로 110,, ,중개거래,"서울 강남구, 인천 남동구"
인천광역시 남동구 서창동,685,685,0,이편한세상서창,84.92,202308,1,"52,000",15,2017,서창남순환로 9,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,560-2,560,2,임광그대가,84.99,202308,12,"37,800",3,2007,장아산로 158,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,560-2,560,2,임광그대가,84.99,202308,15,"38,000",8,2007,장아산로 158,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,545,545,0,현대모닝사이드,84.9767,202308,7,"31,700",14,2002,매소홀로 1103,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,545,545,0,현대모닝사이드,84.9767,202308,18,"35,000",11,2002,매소홀로 1103,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,702,702,0,호반베르디움,84.7403,202308,3,"52,300",9,2017,서창남순환로 200,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,702,702,0,호반베르디움,84.7403,202308,8,"51,600",10,2017,서창남순환로 200,, ,중개거래,인천 남동구
인천광역시 남동구 서창동,702,702,0,호반베르디움,84.7403,202308,10,"54,550",16,2017,서창남순환로 200,, ,중개거래,인천 남동구
인천광역시 동구 송림동,342,342,0,동산휴먼시아1단지,59.92,202308,5,"24,300",18,2010,재능로 191,, ,중개거래,인천 동구
인천광역시 동구 송림동,343,343,0,동산휴먼시아2단지,59.92,202308,7,"24,900",14,2010,새천년로38번길 11,,20230809,중개거래,인천 동구
인천광역시 동구 송림동,343,343,0,동산휴먼시아2단지,59.98,202308,12,"25,800",23,2010,새천년로38번길 11,, ,중개거래,"인천 동구, 인천 미추홀구"
인천광역시 동구 송림동,343,343,0,동산휴먼시아2단지,84.96,202308,17,"32,000",5,2010,새천년로38번길 11,, ,중개거래,인천 동구
인천광역시 동구 송림동,346,346,0,송림파인앤유주상복합아파트,59.389,202308,3,"23,100",7,2020,송림로162번길 10,, ,중개거래,인천 동구
인천광역시 동구 송림동,346,346,0,송림파인앤유주상복합아파트,59.389,202308,3,"24,300",14,2020,송림로162번길 10,,20230816,중개거래,인천 동구
인천광역시 동구 송림동,가-,0,0,엘에이치브리즈힐,74.94,202308,1,"32,300",13,2021,송림로162번길 9,, ,중개거래,"인천 남동구, 인천 동구"
인천광역시 동구 송림동,가-,0,0,엘에이치브리즈힐,59.98,202308,7,"27,000",18,2021,송림로162번길 9,,20230824,중개거래,인천 동구
인천광역시 동구 송림동,가-,0,0,엘에이치브리즈힐,74.94,202308,10,"30,900",9,2021,송림로162번길 9,, ,중개거래,인천 동구
인천광역시 동구 송림동,가-,0,0,엘에이치브리즈힐,74.94,202308,14,"31,000",27,2021,송림로162번길 9,, ,중개거래,인천 동구
인천광역시 동구 송림동,11-94,94,11,진로,84.91,202308,21,"23,400",15,1999,19,, ,중개거래,인천 미추홀구
인천광역시 동구 송림동,339,339,0,풍림아이원,84.936,202308,1,"32,400",15,2009,송미로 6,20230804, ,중개거래,인천 동구
인천광역시 동구 송림동,339,339,0,풍림아이원,84.936,202308,5,"30,000",5,2009,송미로 6,, ,중개거래,인천 동구
인천광역시 동구 송림동,339,339,0,풍림아이원,84.936,202308,5,"32,400",15,2009,송미로 6,, ,중개거래,인천 동구
인천광역시 동구 송림동,339,339,0,풍림아이원,59.97,202308,12,"24,000",6,2009,송미로 6,, ,중개거래,인천 동구
인천광역시 동구 송림동,339,339,0,풍림아이원,84.936,202308,16,"30,800",4,2009,송미로 6,, ,중개거래,인천 동구
인천광역시 동구 송림동,339,339,0,풍림아이원,59.97,202308,19,"21,900",1,2009,송미로 6,, ,중개거래,인천 동구
인천광역시 동구 송현동,66-26,66,26,동부,56.812,202308,3,"16,500",15,1990,화수로 38,, ,중개거래,인천 동구
인천광역시 동구 송현동,66-26,66,26,동부,84.748,202308,17,"26,700",9,1990,화수로 38,, ,중개거래,인천 동구
인천광역시 동구 송현동,66-51,66,51,삼두1차,42.93,202308,22,"13,200",10,1984,수문통로 33,, ,중개거래,인천 동구
인천광역시 동구 송현동,66-24,66,24,삼두2,41.31,202308,8,"13,000",2,1987,화수로 21,,20230822,중개거래,인천 동구
인천광역시 동구 송현동,166,166,0,솔빛마을주공2차,49.34,202308,19,"19,000",13,2003,화수로 8-10,, ,중개거래,인천 동구
인천광역시 동구 송현동,09-1,1,9,송현2,46.44,202308,7,"7,750",2,1984,인중로 635,, ,중개거래,인천 동구
인천광역시 동구 송현동,26-6,6,26,송현주공,41.85,202308,6,"14,500",7,1993,인중로 653,, ,중개거래,인천 동구
인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),59.81,202308,1,"18,000",17,2003,송현로 50,,20230818,직거래,-
인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),71.43,202308,2,"28,500",5,2003,송현로 50,, ,중개거래,인천 동구
인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),59.64,202308,5,"21,900",1,2003,송현로 50,, ,중개거래,인천 동구
인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),59.81,202308,7,"20,500",10,2003,송현로 50,, ,중개거래,인천 동구
인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),79.72,202308,7,"30,000",18,2003,송현로 50,, ,중개거래,인천 동구
인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),79.72,202308,11,"26,700",1,2003,송현로 50,, ,중개거래,인천 동구
인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),59.64,202308,15,"24,000",20,2003,송현로 50,, ,중개거래,인천 동구
인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),59.81,202308,15,"20,500",22,2003,송현로 50,, ,중개거래,인천 동구
인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),79.79,202308,19,"28,800",14,2003,송현로 50,, ,중개거래,인천 동구
인천광역시 동구 송현동,165,165,0,주공2,84.51,202308,17,"32,000",3,2003,송현로 39,, ,중개거래,인천 동구
인천광역시 동구 화수동,07-2,2,7,미륭,49.83,202308,6,"14,750",1,1990,화수로 44,, ,중개거래,인천 동구
인천광역시 동구 화수동,07-2,2,7,미륭,39.924,202308,16,"10,500",4,1990,화수로 44,, ,중개거래,"인천 동구, 인천 중구"
인천광역시 동구 화수동,321,321,0,화도진그린빌,59.84,202308,28,"24,000",6,2001,화도진로 113,, ,중개거래,인천 동구
인천광역시 미추홀구 관교동,13-10,13,10,삼환2(삼환관교2단지),84.9,202308,3,"40,000",3,1991,문화로 23,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 관교동,13-8,13,8,풍림,141.2,202308,13,"55,000",12,1991,문화로 45,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,601-2,601,2,나산,84.93,202308,10,"25,500",9,1996,경인로 221,20230819, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,601-2,601,2,나산,84.93,202308,10,"25,500",9,1996,경인로 221,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,919,919,0,대동(919-0),50.88,202308,15,"10,500",4,1983,염전로128번길 35,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,84.9353,202308,5,"51,000",8,2020,숙골로88번길 12,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,74.9643,202308,6,"50,000",28,2020,숙골로88번길 12,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,84.9353,202308,8,"54,000",47,2020,숙골로88번길 12,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,74.9643,202308,8,"49,500",18,2020,숙골로88번길 12,, ,중개거래,"인천 동구, 인천 미추홀구"
인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,74.9643,202308,12,"48,700",24,2020,숙골로88번길 12,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,84.9353,202308,12,"54,800",28,2020,숙골로88번길 12,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,74.9643,202308,15,"49,900",40,2020,숙골로88번길 12,, ,중개거래,"경기 부천시, 인천 미추홀구"
인천광역시 미추홀구 도화동,1002,1002,0,더샵인천스카이타워2단지,84.9353,202308,3,"53,700",28,2020,숙골로87번길 5,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,1002,1002,0,더샵인천스카이타워2단지,84.9353,202308,7,"53,000",13,2020,숙골로87번길 5,, ,중개거래,"인천 미추홀구, 인천 서구"
인천광역시 미추홀구 도화동,1002,1002,0,더샵인천스카이타워2단지,74.9643,202308,14,"46,000",6,2020,숙골로87번길 5,, ,중개거래,"인천 동구, 인천 미추홀구"
인천광역시 미추홀구 도화동,1002,1002,0,더샵인천스카이타워2단지,84.9353,202308,15,"53,000",6,2020,숙골로87번길 5,, ,중개거래,"인천 동구, 인천 미추홀구"
인천광역시 미추홀구 도화동,1002,1002,0,더샵인천스카이타워2단지,74.9643,202308,23,"47,400",26,2020,숙골로87번길 5,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,982,982,0,도화동신동아파밀리에,84.728,202308,4,"31,000",12,2012,송림로 194,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,982,982,0,도화동신동아파밀리에,84.962,202308,17,"31,500",16,2012,송림로 194,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,982,982,0,도화동신동아파밀리에,84.686,202308,21,"33,400",11,2012,송림로 194,, ,중개거래,"인천 동구, 인천 미추홀구"
인천광역시 미추홀구 도화동,987,987,0,도화역금강펜테리움센트럴파크,59.5,202308,1,"32,800",11,2020,송림로257번길 6,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,377-13,377,13,주안애팰리스,55.64,202308,5,"16,500",13,2014,경인로 315,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 도화동,638-5,638,5,하임스토리,50.81,202308,17,"17,200",13,2017,경인로 179,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 숭의동,1-84,84,1,극동,59.895,202308,11,"15,000",1,1997,석정로126번길 12-33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 숭의동,1-84,84,1,극동,84.835,202308,17,"21,000",4,1997,석정로126번길 12-33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 숭의동,296-18,296,18,금호브이아이피,84.35,202308,5,"18,000",5,2003,장천로14번길 14,, ,중개거래,인천 부평구
인천광역시 미추홀구 숭의동,166-17,166,17,다드림아파트,49.95,202308,26,"14,800",11,2016,독배로492번길 34,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 숭의동,5-79,5,79,수봉,53.65,202308,7,"8,200",3,1978,수봉로33번길 102-94,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 숭의동,9-78,78,9,숭의동아르떼노블,15.351,202308,1,"5,400",6,2014,경인로 99,,20230809,중개거래,인천 동구
인천광역시 미추홀구 숭의동,309-23,309,23,우진3차,82.29,202308,25,"16,000",2,2003,장천로 7-8,, ,직거래,-
인천광역시 미추홀구 숭의동,1-86,86,1,한화꿈에그린,59.9701,202308,23,"26,000",14,2007,석정로126번길 23,,20230828,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,652,652,0,금호어울림3차,76.6233,202308,4,"32,500",5,2010,낙섬동로 51,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,627-40,627,40,금호타운,84.29,202308,19,"31,000",12,1991,낙섬동로 9,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,627-40,627,40,금호타운,84.29,202308,24,"28,000",6,1991,낙섬동로 9,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,627-40,627,40,금호타운,72.23,202308,25,"25,000",6,1991,낙섬동로 9,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,574-3,574,3,대진,39.78,202308,26,"13,000",2,1989,능해길46번길 38,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,649,649,0,성원상떼빌,84.9297,202308,15,"36,500",3,2009,낙섬동로 104,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,649,649,0,성원상떼빌,84.9297,202308,18,"33,500",13,2009,낙섬동로 104,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,490-26,490,26,센트럴아파트,59.8,202308,8,"18,800",9,2017,인주대로 157,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,490-26,490,26,센트럴아파트,59.96,202308,31,"21,200",10,2017,인주대로 157,, ,직거래,-
인천광역시 미추홀구 용현동,627-534,627,534,신창미션힐,59.851,202308,3,"28,300",17,2004,매소홀로 171,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,627-534,627,534,신창미션힐,59.851,202308,4,"32,500",19,2004,매소홀로 171,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,지구BL 2,2,0,엘에이치미추홀퍼스트,74.9,202308,7,"37,500",19,2018,낙섬동로 135,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,647,647,0,용현2단지금호타운,59.94,202308,7,"23,400",9,1999,매소홀로 68,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,573-2,573,2,용현대우,84.97,202308,4,"25,000",8,2001,아암대로29번길 13,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,573-2,573,2,용현대우,84.97,202308,22,"29,400",16,2001,아암대로29번길 13,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,627-12,627,12,용현오션뷰경남아너스빌,75.0304,202308,7,"31,128",10,2023,아암대로 118,, ,직거래,-
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,109.2162,202308,4,"76,500",8,2016,용정공원로 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,59.9934,202308,5,"44,500",14,2016,용정공원로 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,59.9907,202308,5,"41,500",6,2016,용정공원로 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,59.9934,202308,8,"36,000",5,2016,용정공원로 33,,20230809,직거래,-
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,95.4904,202308,12,"67,500",15,2016,용정공원로 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,84.9974,202308,12,"58,500",35,2016,용정공원로 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,84.9974,202308,15,"59,900",32,2016,용정공원로 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,84.9974,202308,16,"58,000",8,2016,용정공원로 33,, ,중개거래,"인천 미추홀구, 인천 연수구"
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,84.9801,202308,17,"54,000",18,2016,용정공원로 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,59.9995,202308,18,"45,500",13,2016,용정공원로 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,664,664,0,인천 SK Sky VIEW,84.9801,202308,29,"54,000",29,2016,용정공원로 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,659,659,0,인천용현엑슬루타워,134.3651,202308,8,"54,500",38,2011,아암대로29번길 16,, ,중개거래,"인천 미추홀구, 인천 중구"
인천광역시 미추홀구 용현동,659,659,0,인천용현엑슬루타워,110.5065,202308,12,"40,600",47,2011,아암대로29번길 16,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,659,659,0,인천용현엑슬루타워,59.9367,202308,26,"31,300",27,2011,아암대로29번길 16,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,624-23,624,23,태웅,66.98,202308,2,"9,500",6,2003,토금북로17번길 17,,20230802,중개거래,인천 연수구
인천광역시 미추홀구 용현동,627-47,627,47,한국,84.616,202308,9,"26,000",11,1996,낙섬동로 6,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,627-78,627,78,한양1차,84.6,202308,3,"25,000",10,1990,낙섬중로 20,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 용현동,627-105,627,105,한양2차,67.59,202308,3,"18,700",13,1992,매소홀로 23-42,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1490-3,1490,3,경민,59.04,202308,22,"16,000",2,1984,미추홀대로578번길 41,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1487-7,1487,7,광명8,44.19,202308,19,"14,000",3,1988,인주대로418번길 19,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1298,1298,0,금양아파트,59.955,202308,19,"16,700",12,1998,미추홀대로 510,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,10-75,75,10,대경이즈뷰(75-10),67.86,202308,20,"21,400",12,2013,주안동로 37,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,113-1,113,1,더플러스타워,68.7,202308,25,"35,000",11,2021,주안로 136,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,29-1,29,1,드림시티,15.6,202308,1,"7,200",6,2015,염창로 38,,20230814,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,29-1,29,1,드림시티,15.6,202308,21,"7,200",9,2015,염창로 38,,20230829,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,18-2,18,2,미도,66.09,202308,8,"15,200",3,1984,주염로 34,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,287-2,287,2,삼성건영(101동),59.94,202308,14,"16,000",3,2002,주안서로53번길 76,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,287-2,287,2,삼성건영(101동),59.94,202308,14,"16,000",3,2002,주안서로53번길 76,20230830, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,220-13,220,13,삼성캐슬,59.9,202308,10,"19,900",8,2016,석바위로53번길 31,, ,중개거래,인천 부평구
인천광역시 미추홀구 주안동,718-2,718,2,석락맨숀아파트,68.69,202308,9,"15,300",1,1978,인주대로291번길 6,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,7-69,69,7,세복,69.0328,202308,17,"16,000",6,2010,경원대로851번길 42,,20230817,직거래,-
인천광역시 미추홀구 주안동,1250,1250,0,쌍용주안,71.44,202308,7,"24,000",3,1984,인하로 292,, ,중개거래,"인천 남동구, 인천 미추홀구"
인천광역시 미추홀구 주안동,23-20,23,20,연흥(23-20),54,202308,22,"12,000",5,1983,석정로434번길 18,,20230822,직거래,-
인천광역시 미추홀구 주안동,1614,1614,0,"월드스테이트(101~111,124~132)",126.919,202308,3,"49,000",18,2008,경원대로 884,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1614,1614,0,"월드스테이트(101~111,124~132)",59.996,202308,9,"32,000",14,2008,경원대로 884,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1614,1614,0,"월드스테이트(101~111,124~132)",59.996,202308,9,"32,900",6,2008,경원대로 884,, ,중개거래,"경기 화성시, 인천 미추홀구"
인천광역시 미추홀구 주안동,1614,1614,0,"월드스테이트(101~111,124~132)",126.919,202308,15,"48,000",13,2008,경원대로 884,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1614,1614,0,"월드스테이트(101~111,124~132)",59.996,202308,17,"34,500",19,2008,경원대로 884,, ,중개거래,인천 미추홀구
